"","dates.QC","Field1","Plot.QA.QC","ObsID","SignProtection.","Landowner","PK_NestSite","IntactDuringLastYearObs.","FK_NestArea","NestSiteName","YearLastMonitored","YearLastNestIntact","YearLastEagleOccupancy","YearFirstMonitored","HistoryComments","LandscapeHabitat","EH","FK_Geocode","County","IFWRegion","State.Province","Species","DBH","DateSiteEvaluation","TreeCondition","NestTreeStandProminence","NestTreeComments","Former.MDIFW.nest..","EO.Code....","Former.USFWS.nest..","Former.NAS.nest..","Comments.nest...change","Former.USFWS.nest..1","Former.NAS.nest..1","Comments.nest...change1","Former.USFWS.nest..11","Former.NAS.nest..11","Comments.nest...change11","Edits.","nest_id","OBJECTID","PointID","Accuracy","Type","ObsID_1","EO_ID","Year","Month","Day","TimeStart","TimeEnd","UseID","ExtDB","ExtDBID","ExtJoinFie","ExtJoinVal","POINT_X","POINT_Y"
"1041",FALSE,NA,TRUE,2342,"","","309A","No",309,"Attean Pond islet",2013,2002,2002,2000,"","interior","BE309A",25804,"Somerset","E","ME","eastern white pine",NA,"","alive - top intact","","","","ABNKC10010-783","","","",NA,NA,NA,NA,NA,NA,"","309A",3084,"Point_2342",12,"Animal Location",2342,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","309A",401404,5045800
"1042",FALSE,NA,TRUE,3959,"","","309B","Yes",309,"Attean Pond islet",2013,2013,2013,2003,"","interior","BE309B",25804,"Somerset","E","ME","eastern white pine",69.7,"","alive - top intact","","","","","","","",NA,NA,NA,NA,NA,NA,"","309B",3085,"Point_4088",12,"Animal Location",3959,-1,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","309B",401476,5045840
"1043",FALSE,NA,TRUE,2345,"","","310A","No",310,"Rolling Island",2013,2010,2009,2000,"","coastal","BE310A",9370,"Hancock","C","ME","red spruce",NA,"","alive - top intact","","","","ABNKC10010-786","","","",NA,NA,NA,NA,NA,NA,"","310A",3426,"Point_2345",12,"Animal Location",2345,2481,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","310A",576457,4911190
"1044",FALSE,NA,TRUE,5109,"","","310B","Yes",310,"Rolling Island",2013,2013,2013,2010,"","coastal","BE310B",9370,"Hancock","C","ME","red spruce",NA,"","alive - top intact","","","","","","","",NA,NA,NA,NA,NA,NA,"","310B",4607,"Point_4920",5,"Animal Location",5109,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","310B",576476.950507,4911184.75654
"1045",FALSE,NA,TRUE,2346,"","","311A","No",311,"Tidswell Point",2013,2000,2000,2000,"","interior","BE311A",17320,"Oxford","D","ME","eastern white pine",NA,"","alive - top intact","","","","ABNKC10010-787","","","",NA,NA,NA,NA,NA,NA,"","311A",3334,"Point_2346",12,"Animal Location",2346,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","311A",338943.737971,4954264.18936
"1046",FALSE,NA,TRUE,4082,"","","311B","No",311,"Tidswell Point",2013,NA,NA,2001,"This nest is on the New Hampshire side of the Umbagog Lake area border with Maine.","interior","BE311B",NA,"Coos","","NH","eastern white pine",NA,"","alive - top intact","","","","","","","",NA,NA,NA,NA,NA,NA,"","311B",3333,"Point_4204",12,"Animal Location",4082,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","311B",338344.955975,4954331.2784
"1047",FALSE,NA,TRUE,4895,"","","312A","No",312,"Grays Point area shoreline",2013,2005,2004,2000,"","coastal","BE312A",9060,"Hancock","C","ME","eastern white pine",NA,"","","","","","ABNKC10010-788","","","",NA,NA,NA,NA,NA,NA,"","312A",4258,"Point_4651",12.5,"Animal Location",4895,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","312A",521375,4908820
"1048",FALSE,NA,TRUE,4894,"","","312B","No",312,"Condon Point shoreline",2013,2003,2003,2003,"","coastal","BE312B",9060,"Hancock","C","ME","eastern white pine",NA,"","","","","","","","","",NA,NA,NA,NA,NA,NA,"","312B",4257,"Point_4650",12.5,"Animal Location",4894,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","312B",520363,4908660
"1049",FALSE,NA,TRUE,4896,"","","312C","Yes",312,"Grays Point area shoreline",2013,2013,2013,2005,"","coastal","BE312C",9060,"Hancock","C","ME","eastern white pine",NA,"","alive - top intact","","","","","","","",NA,NA,NA,NA,NA,NA,"","312C",4259,"Point_4652",7,"Animal Location",4896,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","312C",521582.462197,4908814.33927
"1050",FALSE,NA,TRUE,2348,"","","313A","No",313,"Southwest Point",2013,2006,2006,2000,"","coastal","BE313A",9190,"Hancock","C","ME","red spruce",NA,"","","","","","ABNKC10010-789","","","",NA,NA,NA,NA,NA,NA,"","313A",4377,"Point_2348",12.5,"Animal Location",2348,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","313A",550599.221908,4883172.15663
"1051",FALSE,NA,TRUE,4988,"","","313B","No",313,"Southwest Point",2013,2009,2007,2007,"","coastal","BE313B",9190,"Hancock","C","ME","red spruce",NA,"","","","","","","","","",NA,NA,NA,NA,NA,NA,"","313B",4378,"Point_4736",4,"Animal Location",4988,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","313B",550669.841938,4883030.25722
"1052",FALSE,NA,TRUE,4989,"","","313C","No",313,"Southwest Point",2013,2009,2009,2008,"","coastal","BE313C",9190,"Hancock","C","ME","red spruce",NA,"","alive - top broken","","","","","","","",NA,NA,NA,NA,NA,NA,"","313C",4379,"Point_4737",4,"Animal Location",4989,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","313C",550662.094996,4883018.19647
"1053",FALSE,NA,TRUE,5111,"","","313D","Yes",313,"Southwest Point",2013,2013,2013,2010,"","coastal","BE313D",9190,"Hancock","C","ME","red spruce",NA,"","alive - top broken","","","","","","","",NA,NA,NA,NA,NA,NA,"","313D",4608,"Point_4921",5,"Animal Location",5111,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","313D",550718.142664,4883013.7561
"1054",FALSE,NA,TRUE,2349,"","","314A","No",314,"Tinker Island",2013,2003,2002,2000,"","coastal","BE314A",9330,"Hancock","C","ME","red spruce",NA,"","","","","","ABNKC10010-790","","","",NA,NA,NA,NA,NA,NA,"","314A",3889,"Point_2349",12,"Animal Location",2349,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","314A",541229,4901790
"1055",FALSE,NA,TRUE,4677,"","","314B","No",314,"Tinker Island",2013,2004,2003,2003,"","coastal","BE314B",9330,"Hancock","C","ME","red spruce",NA,"","","","","","","","","",NA,NA,NA,NA,NA,NA,"","314B",3891,"Point_4428",12.5,"Animal Location",4677,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","314B",541230.5,4901724.5
"1056",FALSE,NA,TRUE,4678,"","","314C","No",314,"Tinker Island",2013,2005,2005,2004,"","coastal","BE314C",9330,"Hancock","C","ME","red spruce",NA,"","","","","","","","","",NA,NA,NA,NA,NA,NA,"","314C",3892,"Point_4429",7,"Animal Location",4678,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","314C",541271.478,4901775.673
"1057",FALSE,NA,TRUE,4676,"","","314D","No",314,"Tinker Island",2013,2007,2007,2006,"","coastal","BE314D",9330,"Hancock","C","ME","red spruce",NA,"","","","","","","","","",NA,NA,NA,NA,NA,NA,"","314D",3888,"Point_4426",10,"Animal Location",4676,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","314D",540841.265,4902529.737
"1058",FALSE,NA,TRUE,4679,"","","314E","No",314,"Tinker Island",2013,2008,2008,2008,"","coastal","BE314E",9330,"Hancock","C","ME","red spruce",NA,"","","","","","","","","",NA,NA,NA,NA,NA,NA,"","314E",3893,"Point_4430",4,"Animal Location",4679,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","314E",541345.693,4901758.557
"1059",FALSE,NA,TRUE,4680,"","","314F","No",314,"Tinker Island",2013,2011,2010,2009,"","coastal","BE314F",9330,"Hancock","C","ME","red spruce",NA,"","alive - top intact","","","","","","","",NA,NA,NA,NA,NA,NA,"","314F",3890,"Point_4427",8.5,"Animal Location",4680,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","314F",541472.693,4901765.172
"1060",FALSE,NA,TRUE,5722,"","","314G","Yes",314,"Tinker Island",2013,2013,2013,2011,"","coastal","BE314G",9330,"Hancock","C","ME","red spruce",NA,"","alive - top intact","","","","","","","",NA,NA,NA,NA,NA,NA,"","314G",5313,"Point_5627",12.5,"Animal Location",5722,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","314G",541562.485554,4901841.17221
"1061",FALSE,NA,TRUE,2350,"","","315A","Yes",315,"Foster Island",2013,2013,2013,2000,"","coastal","BE315A",29230,"Washington","C","ME","red spruce",NA,"","","dominant","","","ABNKC10010-791","","","",NA,NA,NA,NA,NA,NA,"","315A",3574,"Point_2350",12,"Animal Location",2350,4206,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","315A",592538.329452,4932185.24882
"1062",FALSE,NA,TRUE,1702,"","","315B","No",315,"Foster Island - northern interior",2013,1970,NA,1968,"No documented occupancy by eagles during surveys conducted through 2013 at this nest.","coastal","BE315B",29230,"Washington","C","ME","yellow birch",NA,"","alive - top intact","dominant","","048C","ABNKC10010-143","","WA-24 (< 1971)","",NA,NA,NA,NA,NA,NA,"","315B",3575,"Point_1702",12,"Animal Location",1702,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","315B",592752.710028,4932202.29344
"1063",FALSE,NA,TRUE,2352,"","","316A","No",316,"Upper Coombs Island",2013,2000,2000,2000,"","coastal","BE316A",5030,"Cumberland","A","ME","eastern white pine",NA,"","alive - top intact","supercanopy","","","ABNKC10010-793","","","",NA,NA,NA,NA,NA,NA,"","316A",2732,"Point_2352",12,"Animal Location",2352,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","316A",427287.576231,4857326.7966
"1064",FALSE,NA,TRUE,3848,"","","316B","No",316,"Upper Coombs Island",2013,2004,2003,2001,"","coastal","BE316B",5030,"Cumberland","A","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","316B",2733,"Point_3824",12,"Animal Location",3848,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","316B",427319.762686,4857416.72884
"1065",FALSE,NA,TRUE,3849,"","","316C","Yes",316,"Bombazine Island",2013,2013,2013,2005,"","coastal","BE316C",5110,"Cumberland","A","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","316C",2734,"Point_3825",10,"Animal Location",3849,-1,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","316C",427913.128383,4856891.51601
"1066",FALSE,NA,TRUE,3850,"","","316D","No",316,"Bombazine Island",2013,2010,2009,2009,"","coastal","BE316D",5110,"Cumberland","A","ME","eastern white pine",NA,"","alive - top broken","co-dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","316D",2735,"Point_3826",4,"Animal Location",3850,0,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","316D",427872.922847,4856673.19723
"1067",FALSE,NA,TRUE,5136,"","","316E","Yes",316,"Lower Coombs Island",2013,2013,2010,2010,"","coastal","BE316E",5030,"Cumberland","A","ME","eastern white pine",NA,"","alive - top broken","co-dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","316E",4668,"Point_4981",5,"Animal Location",5136,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","316E",427034.639197,4856892.83165
"1068",FALSE,NA,TRUE,2353,"","","317A","No",317,"South Belfast Avenue area - southernmost islet",2013,2006,2006,2000,"","interior","BE317A",11020,"Kennebec","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","ABNKC10010-794","","","",NA,NA,NA,NA,NA,NA,"","317A",2989,"Point_2353",12,"Animal Location",2353,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","317A",447566.175,4906387.29
"1069",FALSE,NA,TRUE,3895,"","","317B","Yes",317,"South Belfast Avenue area - middle islet",2013,2013,2013,2007,"","interior","BE317B",11020,"Kennebec","B","ME","eastern white pine",NA,"","alive - top broken","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","317B",2990,"Point_4024",7.5,"Animal Location",3895,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","317B",447487.792,4906475.725
"1070",FALSE,NA,TRUE,2344,"","","318A","Yes",318,"",2013,2013,2013,2000,"","interior","BE318A",19320,"Penobscot","F","ME","eastern white pine",NA,"","alive - top intact","dominant","","","ABNKC10010-785","","","",NA,NA,NA,NA,NA,NA,"","318A",4230,"Point_2344",12,"Animal Location",2344,5456,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","318A",513342.696305,4979116.85417
"1071",FALSE,NA,TRUE,2354,"","","319A","No",319,"King Island",2014,2006,2007,2000,"","interior","BE319A",19500,"Penobscot","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","ABNKC10010-795","","","",NA,NA,NA,NA,NA,NA,"","319A",4225,"Point_2354",12,"Animal Location",2354,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","319A",521167.913976,4951625.34223
"1072",FALSE,NA,TRUE,4875,"","","319B","Yes",319,"",2013,2013,2013,2008,"","interior","BE319B",19500,"Penobscot","C","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","319B",4223,"Point_4630",12.5,"Animal Location",4875,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","319B",520388.715,4953096.106
"1073",FALSE,NA,TRUE,2355,"","","320A","No",320,"",2013,2007,2007,2000,"","interior","BE320A",25841,"Somerset","E","ME","eastern white pine",97,"","alive - top intact","supercanopy","","","ABNKC10010-796","","","",NA,NA,NA,NA,NA,NA,"","320A",3089,"Point_2355",12,"Animal Location",2355,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","320A",420780.707039,5077311.21635
"1074",TRUE,NA,TRUE,8144,"","","320B","Yes",320,"",2013,2013,2013,2013,"","interior","BE320B",25853,"Somerset","E","ME","eastern white pine",NA,"","alive - top intact","supercanopy","","","","","","",NA,NA,NA,NA,NA,NA,"","320B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075",FALSE,NA,TRUE,2356,"","","321A","No",321,"",2013,2000,2000,2000,"","interior","BE321A",21884,"Piscataquis","G","ME","eastern white pine",NA,"","alive - top intact","dominant","","","ABNKC10010-797","","","",NA,NA,NA,NA,NA,NA,"","321A",3317,"Point_2356",12,"Animal Location",2356,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","321A",453250,5140860
"1076",FALSE,NA,TRUE,4065,"","","321B","Yes",321,"",2013,2013,2013,2001,"","interior","BE321B",21884,"Piscataquis","G","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","321B",3318,"Point_4194",12,"Animal Location",4065,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","321B",453443,5140460
"1077",FALSE,NA,TRUE,2357,"","","322A","Yes",322,"",2013,2013,2013,2000,"","interior","BE322A",21824,"Piscataquis","G","ME","eastern white pine",NA,"","alive - top intact","supercanopy","","","ABNKC10010-798","","","",NA,NA,NA,NA,NA,NA,"","322A",3312,"Point_2357",12,"Animal Location",2357,7414,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","322A",482815.186941,5135326.88088
"1078",FALSE,NA,TRUE,2359,"","","323A","Yes",323,"",2013,2013,2013,2000,"","interior","BE323A",19380,"Penobscot","F","ME","eastern white pine",NA,"","alive - top intact","dominant","","","ABNKC10010-800","","","",NA,NA,NA,NA,NA,NA,"","323A",3123,"Point_2359",12,"Animal Location",2359,2997,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","323A",540330,5029540
"1079",FALSE,NA,TRUE,4686,"","","324A","No",324,"Outer Scott Island",2013,2006,2006,2000,"","coastal","BE324A",9110,"Hancock","C","ME","red spruce",NA,"","alive - top intact","dominant","","","ABNKC10010-801","","","",NA,NA,NA,NA,NA,NA,"","324A",3899,"Point_4436",12.5,"Animal Location",4686,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","324A",520625,4903350
"1080",FALSE,NA,TRUE,4687,"","","324B","Yes",324,"Outer Scott Island",2013,2013,2013,2000,"","coastal","BE324B",9110,"Hancock","C","ME","red spruce",NA,"","alive - top broken","dominant","","","ABNKC10010-802","","","",NA,NA,NA,NA,NA,NA,"","324B",3900,"Point_4437",12.5,"Animal Location",4687,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","324B",520668.246341,4903231.39603
"1081",FALSE,NA,TRUE,4086,"","","325A","Yes",325,"",2014,2014,2013,2001,"","coastal","BE325A",27260,"Waldo","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","325A",3366,"Point_4217",12.5,"Animal Location",4086,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","325A",513814.515965,4945630.3758
"1082",FALSE,NA,TRUE,4087,"","","325B","No",325,"",2013,2002,NA,2002,"No documented occupancy by eagles during surveys conducted through 2013 at this nest.","coastal","BE325B",27260,"Waldo","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","325B",3364,"Point_4215",12.5,"Animal Location",4087,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","325B",514435.627244,4946210.4489
"1083",FALSE,NA,TRUE,4088,"","","325C","No",325,"",2014,2006,NA,2006,"No documented occupancy by eagles during surveys conducted through 2013 at this nest.","coastal","BE325C",27260,"Waldo","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","325C",3365,"Point_4216",10,"Animal Location",4088,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","325C",513787.95,4945685.563
"1084",FALSE,NA,TRUE,4702,"","","326A","No",326,"Eastern Mark Island",2013,2001,2001,2001,"","coastal","BE326A",9290,"Hancock","C","ME","red spruce",NA,"","alive - top broken","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","326A",3928,"Point_4452",12.5,"Animal Location",4702,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","326A",533508,4890720
"1085",FALSE,NA,TRUE,4949,"","","326B","Yes",326,"Shingle Island",2014,2014,2014,2001,"","coastal","BE326B",9290,"Hancock","C","ME","northern red oak",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","326B",4326,"Point_4705",12.5,"Animal Location",4949,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","326B",533496.574436,4889554.70792
"1086",FALSE,NA,TRUE,4097,"","","327A","Yes",327,"Teacher Island",2014,2014,2013,2001,"","interior","BE327A",9130,"Hancock","C","ME","eastern white pine",69.9,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","327A",3380,"Point_4226",12.5,"Animal Location",4097,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","327A",533356.261922,4940720.772
"1087",FALSE,NA,TRUE,4944,"","","328A","No",328,"Trial Point",2013,2009,2008,2001,"","coastal","BE328A",13060,"Knox","C","ME","red spruce",NA,"","dead - top broken","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","328A",4323,"Point_4702",12.5,"Animal Location",4944,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","328A",527655.899376,4877805.64114
"1088",FALSE,NA,TRUE,4945,"","","328B","Yes",328,"Moores Head",2013,2013,2013,2006,"","coastal","BE328B",13060,"Knox","C","ME","red spruce",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","328B",4324,"Point_4703",10,"Animal Location",4945,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","328B",527668.813,4877002.761
"1089",FALSE,NA,TRUE,4123,"","","329A","Yes",329,"Pop Island",2013,2013,2013,2001,"","coastal","BE329A",29400,"Washington","C","ME","red spruce",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","329A",3442,"Point_4245",12,"Animal Location",4123,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","329A",585914.994219,4924791.56648
"1090",FALSE,NA,TRUE,4028,"","","330A","No",330,"",2013,2010,2009,2001,"","interior","BE330A",19836,"Penobscot","G","ME","eastern white pine",113.3,"","alive - top intact","supercanopy","","","","","","",NA,NA,NA,NA,NA,NA,"","330A",3252,"Point_4157",12,"Animal Location",4028,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","330A",526702.25683,5128559.90865
"1091",FALSE,NA,TRUE,5314,"","","330B","No",330,"",2013,2010,2010,2010,"","interior","BE330B",19836,"Penobscot","G","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","330B",5086,"Point_5400",12.5,"Animal Location",5314,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","330B",526512.333849,5128624.13307
"1092",FALSE,NA,TRUE,3973,"","","331A","No",331,"",2013,2009,2003,2001,"","interior","BE331A",19200,"Penobscot","F","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","331A",3108,"Point_4101",12,"Animal Location",3973,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","331A",534954.900695,5013040.81397
"1093",FALSE,NA,TRUE,4007,"","","332A","No",332,"",2013,2009,2012,2001,"","interior","BE332A",21836,"Piscataquis","E","ME","eastern white pine",88.9,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","332A",3177,"Point_4136",12,"Animal Location",4007,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","332A",475421,5058580
"1094",FALSE,NA,TRUE,3897,"","","333A","No",333,"""Town Line"" Island",2013,2010,2008,2001,"","interior","BE333A",11140,"Kennebec","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","333A",2996,"Point_4027",12,"Animal Location",3897,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","333A",421902,4902780
"1095",FALSE,NA,TRUE,3898,"","","333B","Yes",333,"""Town Line"" Island",2014,2014,2014,2002,"","interior","BE333B",11140,"Kennebec","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","333B",2995,"Point_4026",12,"Animal Location",3898,0,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","333B",421881,4902800
"1096",FALSE,NA,TRUE,3899,"","","333C","No",333,"Red Top Drive shoreline",2013,2010,2011,2007,"","interior","BE333C",11140,"Kennebec","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","333C",2997,"Point_4028",7,"Animal Location",3899,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","333C",422393.956465,4901624.57033
"1097",FALSE,NA,TRUE,3835,"","","334A","Yes",334,"",2014,2014,2014,2001,"","interior","BE334A",1060,"Androscoggin","A","ME","eastern white pine",NA,"","alive - top intact","supercanopy","","","","","","",NA,NA,NA,NA,NA,NA,"","334A",2716,"Point_3811",12,"Animal Location",3835,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","334A",410227.013538,4871635.38887
"1098",FALSE,NA,TRUE,3836,"","","334B","No",334,"",2013,2006,2007,2006,"","interior","BE334B",1020,"Androscoggin","A","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","334B",2717,"Point_3812",6,"Animal Location",3836,-1,0,0,0,NA,NA,"IO",-1,5,"[NestSites].[PK_Nest]","334B",409867.232789,4871013.66714
"1099",FALSE,NA,TRUE,6304,"","","334C","No",334,"",2013,2012,2012,2011,"","interior","BE334C",1060,"Androscoggin","A","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","334C",5564,"Point_5879",5,"Animal Location",6304,-1,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","334C",410258.957421,4871614.56736
"1100",FALSE,NA,TRUE,4075,"","","335A","No",335,"Hog Island",2014,2011,2009,2001,"","coastal","BE335A",15060,"Lincoln","B","ME","eastern white pine",NA,"","alive - top intact","dominant","","","","","","",NA,NA,NA,NA,NA,NA,"","335A",3346,"Point_4208",12,"Animal Location",4075,0,0,0,0,NA,NA,"ER",-1,5,"[NestSites].[PK_Nest]","335A",456598,4873530
